# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-90.0094003910288,90.0,-0.03716787100201125,-26.904957777804583,0.0,0.0
 0.05981724361019615,0.008945256582803882,0.1495431090254904,2.5000000000000004,-90.0094003910288,90.0,-0.03716787100201125,-26.904957777804583,0.0,0.0
 0.08439066029370391,0.01780445886201834,0.36051975975975026,8.585564370291861,-90.02835824177184,90.0,-0.037906766227894025,-26.380514602275447,-0.7714780157435643,-31.394820902594923
 0.10310841406101903,0.026578362625446376,0.46874768588680754,5.782100110540216,-90.04750689342697,90.0,-0.03865806627986711,-25.867822584824786,-1.0230208118547117,-13.438727704089716
 0.11877326915058756,0.0352677236617948,0.554704208029017,5.487221021243232,-90.06684697052549,90.0,-0.03942178374969231,-25.366685747897066,-1.2346157680955299,-13.507622957950156
 0.13247384309433546,0.04387329776045655,0.6281177806123079,5.358430448586598,-90.08637902146488,90.0,-0.0401979195001177,-24.87690936335827,-1.4256374236278662,-13.942602427944761
 0.14476994261417944,0.05239584071128203,0.6931094642712864,5.285552833570683,-90.10610351416443,90.0,-0.040986458606200295,-24.39830212236788,-1.604125980577574,-14.515867951593531
 0.15599501056679907,0.0608361083043394,0.7519123829524469,5.23853565335767,-90.1260208317018,90.0,-0.041787367747605775,-23.93067699406109,-1.774360531396311,-15.165569735282434
 0.16636689133317328,0.06919485632965974,0.8059047547499315,5.205649101995914,-90.1461312677428,90.0,-0.042600596417934525,-23.47384975997678,-1.9389382209438133,-15.867680438543568
 0.17603731488178645,0.07747284057697311,0.8560105155373997,5.181340872567454,-90.16643502183827,90.0,-0.043426074788329515,-23.027639612243835,-2.0995723706830125,-16.610870137351526
 0.1851170622448733,0.08567081683543075,0.9028859428166488,5.162635633433845,-90.18693219455064,90.0,-0.044263714341824856,-22.591868189766856,-2.2574606861527764,-17.389064822623734
 0.19369000066426947,0.09378954089331179,0.9470176572728564,5.147793241621799,-90.20762278243289,90.0,-0.045113402145162525,-22.166361933473226,-2.4134767882438184,-18.198672900537446
 0.20182147411781556,0.10182976853772026,0.9887786869552123,5.135727235774742,-90.22850667289761,90.0,-0.04597500539066741,-21.750949053787227,-2.568278748499821,-19.037381249580807
 0.20956359946733497,0.10979225555426401,1.0284626839628777,5.125723908633016,-90.24958363885052,90.0,-0.04684836552281508,-21.34546187130054,-2.722374671215623,-19.90356856278071
 0.21695875896282396,0.1176777577267219,1.0663058960753984,5.117294919143376,-90.27085333324389,90.0,-0.04773329803206154,-20.949736163805802,-2.876164389197052,-20.79599744606457
 0.22404198788324914,0.12548703083669493,1.1025018671151852,5.1100947670083325,-90.29231528341923,90.0,-0.048629591954665805,-20.56361075232206,-3.029967041366502,-21.713635673406618
 0.23084265694471845,0.13322083066324247,1.137211612069919,5.103872080967664,-90.31396888533355,90.0,-0.04953700752225951,-20.186927915471053,-3.1840399405704884,-22.65555018357251
 0.23738568868615717,0.14087991298250288,1.1705708640771904,5.0984395805385745,-90.33581339765446,90.0,-0.05045527586091926,-19.819532901901386,-3.3385918308426,-23.620837614663223
 0.24369245664755224,0.1484650335672979,1.2026953633342774,5.093654856770894,-90.35784793557805,90.0,-0.05138409587548537,-19.461274601838152,-3.4937923923122822,-24.60857326917605
 0.24978146303256493,0.1559769481867216,1.2336847992002926,5.0894076810777715,-90.38007146471016,90.0,-0.05232313254823876,-19.112005556587434,-3.649779245888057,-25.61778453044758
 0.2556688581784734,0.1634164126057109,1.2636258030275895,5.085611392689491,-90.40248279457582,90.0,-0.05327201676526601,-18.771581417807557,-3.8066631014603676,-26.647413955446744
 0.26136884480335587,0.17078418258460187,1.292594257454575,5.082196912625702,-90.42508057218063,90.0,-0.05423034289885045,-18.439861275913074,-3.964531689631094,-27.69630852844001
 0.266893996844189,0.178081013878665,1.3206571041188644,5.079108494552437,-90.44786327525813,90.0,-0.055197667252610425,-18.116707639537207,-4.123452695803285,-28.763191491871915
 0.2722555139846585,0.1853076622376265,1.3478737770721116,5.076300651509975,-90.47082920557551,90.0,-0.05617350478559707,-17.801986965506213,-4.2834760601670805,-29.84665723735471
 0.2774634270711503,0.19246488340516887,1.3742973526395226,5.073735895468021,-90.4939764819121,90.0,-0.0571573306970523,-17.495568596445526,-4.444635682698831,-30.945144409142433
 0.28252676554154305,0.19955343311841514,1.3999754815317378,5.07138304941787,-90.51730303307677,90.0,-0.05814857469996038,-17.197326076518284,-4.606950789691533,-32.05693396596329
 0.2874536951283757,0.20657406710739296,1.424951151674793,5.069215969678828,-90.540806590706,90.0,-0.0591466235421733,-16.907135861897007,-4.770426939334498,-33.180127047047485
 0.2922516320532575,0.21352754109448152,1.4492633179540788,5.067212566552197,-90.56448468205075,90.0,-0.060150814374186894,-16.624878821742765,-4.9350568203515675,-34.31263970214162
 0.29692733844753244,0.22041461079383867,1.4729474262519675,5.065354045088911,-90.5883346225667,90.0,-0.06116043615451227,-16.35043931788937,-5.100820818251462,-35.452182819447316
 0.3014870026457586,0.22723603191080918,1.4960358527332374,5.0636243103717655,-90.61235350851354,90.0,-0.06217472837720409,-16.083705166079064,-5.267687466144295,-36.59625810991718
 0.30593630718913595,0.23399256014131345,1.5185582745872443,5.062009497086687,-90.63653820937023,90.0,-0.06319287616862623,-15.824568537307318,-5.435613728150136,-37.742137084276116
